sentence_en,sentence_es_googletranslate,label
"The largest construction company in Finland , YIT Corporation , is to acquire 70 % of the shares in the Slovak construction company Reding Bratislava .","La mayor empresa constructora de Finlandia, YIT Corporation, adquirirá el 70% de las acciones de la constructora eslovaca Reding Bratislava.",1
"In Finland , metal sector company Componenta is laying off temporarily the staff of its Pori mill from Christmas 2008 till 6 January 2009 .","En Finlandia, la empresa del sector metalúrgico Componenta va a despedir temporalmente a los empleados de su planta de Pori desde Navidad de 2008 hasta el 6 de enero de 2009.",0
"According to Aktia Asset Management , Finnish analysts ' forecasts for 2009 are still too high .","Según Aktia Asset Management, las previsiones de los analistas finlandeses para 2009 todavía son demasiado altas.",0
"According to CEO Hannu Syrj+ñnen , a new common name and visual identity is required as the group has grown and internationalised .","Según el director general Hannu Syrj+ñnen, se necesita un nuevo nombre común y una nueva identidad visual porque el grupo ha crecido y se ha internacionalizado.",1
"According to business media reports , Usmanov planned to transfer his MegaFon stake to the state-controlled Svyazinvest , in exchange for a stake in the merged RosTelecom .","Según informes de medios económicos, Usmanov planeaba transferir su participación en MegaFon a la empresa estatal Svyazinvest, a cambio de una participación en la fusionada RosTelecom.",1
"According to Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 .","Según Gallup Food and Farm Facts, el consumo de carne de vacuno ascendió a 99 millones de kilos en Finlandia en 2007.",1
"According to him , construction work will start in spring 2007 , and the facility is to be commissioned in spring 2008 .","Según él, las obras de construcción comenzarán en la primavera de 2007 y la instalación estará en funcionamiento en la primavera de 2008.",1
"According to Soosalu , particular attention was paid to residents privacy and security in the design of the Aleksandri Street building .","Según Soosalu, en el diseño del edificio de la calle Aleksandri se prestó especial atención a la privacidad y seguridad de los residentes.",1
"According to statistics by the Finnish Maritime Administration , shipping did not increase much in January-August 2009 , however .","Sin embargo, según las estadísticas de la Administración Marítima Finlandesa, el transporte marítimo no aumentó mucho entre enero y agosto de 2009.",1
"According to the company , the lay-offs will be temporary .","Según la empresa, los despidos serán temporales.",1
"According to the company , a decision in the issue will be made in the summer of 2010 , at the earliest , and in the summer of 2011 , at the latest .","Según la empresa, la decisión sobre este asunto se tomará como muy pronto en el verano de 2010 y como muy tarde en el verano de 2011.",1
"According to the Finnish-Russian Chamber of Commerce , all the major construction companies of Finland are operating in Russia .","Según la Cámara de Comercio Finlandesa-Rusa, todas las grandes empresas de construcción de Finlandia operan en Rusia.",1
After that the two companies sat down and sewed up the present deal .,"Después de eso, las dos compañías se sentaron y sellaron el acuerdo actual.",1
"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .","Según el informe, la cuota de mercado conjunta de Elisa y DNA en el mercado de telecomunicaciones de Finlandia es del 59%.",1
"According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla -¦ s shares and voting rights .","Según la notificación, las tenencias de Ameriprice Inc. y de empresas de su grupo ascienden ahora a un total de 808.973 acciones, que representan el 3,582% de las acciones y derechos de voto de Tekla.",1
"After the sale , Savcor Group Ltd will comprise Savcor ART , a corporate function and an investment in Cencorp Corporation .","Después de la venta, Savcor Group Ltd comprenderá Savcor ART, una función corporativa y una inversión en Cencorp Corporation.",1
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,Las acciones de Ahlstrom cotizan en el NASDAQ OMX de Helsinki.,1
"Ahlstrom 's 5,800 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",Los 5.800 empleados de Ahlstrom atienden a clientes a través de oficinas de ventas e instalaciones de producción en más de 20 países en seis continentes.,1
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,Las acciones de Ahlstrom cotizan en el NASDAQ OMX de Helsinki.,1
Airbus will attempt to evacuate up to 873 people within 90 seconds .,Airbus intentará evacuar hasta 873 personas en 90 segundos.,1
All rights reserved .,Reservados todos los derechos .,1
"ALEXANDRIA , Va. , June 7 -- Michael G. Williams of Newbury Park , Calif. , has developed a network device .","ALEXANDRIA, Virginia, 7 de junio – Michael G. Williams de Newbury Park, California, ha desarrollado un dispositivo de red.",1
"Alma Media holds 70 % of this company , the remaining shares being owned by the company 's key employees .","Alma Media posee el 70 % de esta empresa , siendo las acciones restantes propiedad de los empleados clave de la empresa .",1
Almost the entire office building will be occupied by Metso .,Casi todo el edificio de oficinas estará ocupado por Metso.,1
All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,Todos los materiales del YIT Capital Markets Day estarán disponibles en el sitio de Internet de la compañía en www.yitgroup.com/investors a las 10:30 del 26 de septiembre.,1
"Also , Westpac is to issue a benchmark , 18 month FRN deal in Euros .","Además, Westpac emitirá un contrato FRN de referencia de 18 meses en euros.",1
Also the development of online businesses will continue .,También continuará el desarrollo de los negocios en línea.,1
"As a result , a total of 82 employees would be given notice .","Como resultado, un total de 82 empleados serían despedidos.",1
Altimo previously agreed a similar deal with Telenor to merge their stakes in VimpelCom and Kyivstar-GSM .,Altimo acordó previamente un acuerdo similar con Telenor para fusionar sus participaciones en VimpelCom y Kyivstar-GSM.,1
As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,"Como parte del acuerdo, 10 empleados de las funciones de documentación de John Deere Forestry serán transferidos a DokuMentori Oy.",1
"As a result of the transaction , Sanoma Budapest has acquired a stake in the online store Egeszsegbolt .","Como resultado de la transacción, Sanoma Budapest ha adquirido una participación en la tienda online Egeszsegbolt.",1
"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .","Como alternativa al canje de acciones, Panostaja ofrece una contraprestación íntegra en efectivo por un valor de 1,27 euros (1,7 dólares) por acción.",1
"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 .","Como parte de las medidas de reorganización que se llevarán a cabo en la primavera de 2006, Tamglass Finton iniciará negociaciones de personal que afectarán a la totalidad de su plantilla de 33 personas.",0
at 9:00 EET Alma Media 's Annual Report for 2009 is scheduled to be published in calendar week 9 .,Está previsto que el Informe Anual 2009 de Alma Media se publique en la semana 9 del calendario.,1
"As reported June 26 , `` both circuits continued to alternately report the track as vacant and then occupied almost constantly from June 17 , when part of the track signaling device was replaced , to the time of the crash , according to the Metro source . ''","Como se informó el 26 de junio, ""ambos circuitos continuaron informando alternativamente la vía como vacía y luego ocupada casi constantemente desde el 17 de junio, cuando se reemplazó parte del dispositivo de señalización de la vía, hasta el momento del accidente, según la fuente de Metro"".",1
"At 10.58 am , Outokumpu declined 2.74 pct to 24.87 eur , while the OMX Helsinki 25 was 0.55 pct higher at 2,825.14 and the OMX Helsinki added 0.64 pct to 9,386.89 .","A las 10.58, el Outokumpu bajó un 2,74% hasta los 24,87 euros, mientras que el OMX Helsinki 25 subió un 0,55% hasta los 2.825,14 y el OMX Helsinki sumó un 0,64% hasta los 9.386,89.",1
"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % .","A finales de agosto, Sampo era el mayor accionista de Nordea con una participación del 20,6%, seguido por el Estado con el 19,9%.",1
"At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .","En un primer momento, los servicios de Solteq a las empresas que operan en el área de San Petersburgo incluirán sistemas de mantenimiento y gestión de materiales y soluciones de recopilación de datos.",1
Autotank Group is part of Aspo 's Systems Division .,Autotank Group es parte de la División de Sistemas de Aspo.,1
Basware Einvoices Oy will be merged into the parent company during the present fiscal period .,Basware Einvoices Oy se fusionará con la empresa matriz durante el presente período fiscal.,1
"Because the application can be considered as a hacking application , it is classified by F-Secure as riskware .","Dado que la aplicación puede considerarse una aplicación de piratería, F-Secure la clasifica como software de riesgo.",1
"Before FKI , John Jiang has worked in several general manager or senior business consultant positions for international companies in China .","Antes de FKI, John Jiang trabajó en varios puestos de gerente general o consultor de negocios senior para empresas internacionales en China.",1
Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .,El objetivo de Benefon es despedir temporal o definitivamente hasta el 20% de la plantilla de la planta de Salo.,0
"Besides , Pit-Produkt will enter the new segments .","Además, Pit-Produkt entrará en los nuevos segmentos.",1
CapMan made its initial investment in OneMed in June 2006 .,CapMan realizó su inversión inicial en OneMed en junio de 2006.,1
"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .",Las ofertas o demandas deberán incluir al menos 1.000 acciones y el valor de las acciones deberá corresponder al menos a 4.000 euros.,1
