id,text,target,target_sentiment,companies_sentiment,consumers_sentiment
1049876.0,Calcule lo que le debe el banco en comisiones de apertura y gastos abusivos,banco,negative,neutral,negative
1131727.0,Adiós a los viajes para fans de Harry Potter y Juego de Tronos: cierra Frikitrip,Frikitrip,negative,neutral,negative
1324583.0,Coca-Cola cierra la embotelladora de Málaga y concentra capacidad en la de Sevilla,Coca-Cola,negative,neutral,negative
3530754.0,Hacienda solo recauda hasta junio el 17% de lo previsto por la tasa Tobin para todo el año,Hacienda,negative,neutral,neutral
3098365.0,Barclays negocia 1.100 despidos en España,Barclays,negative,neutral,negative
588021.0,"El fondo Apollo planea un ERE ""profundo y de calado"" en Evo Finance",fondo Apollo,negative,neutral,negative
3164405.0,"Dia prometía ofertas gratuitas a los franquiciados, pero solo las devolvió a los que reclamaban",Dia,negative,neutral,neutral
1703848.0,Serra elude responsabilidades en Caixa Catalunya porque actuó como todo el sector,Serra,negative,neutral,neutral
771232.0,"El alquiler cae en julio un 0,8% respecto a junio pero sigue un 8% más caro que en 2019",alquiler,negative,neutral,positive
6521989.0,"La paga media sólo supera los 1.000 euros en once poblaciones alicantinas, según datos de la Seguridad Social",paga media,negative,neutral,negative
1589980.0,Atento despedirá a 823 empleados en España con su ERE,Atento,negative,neutral,negative
5823665.0,"La pelea por traer a Amazon a la Argentina: el método ""criollo"" para comprar de todo 30% más barato",Amazon,negative,neutral,negative
1488821.0,La CNMV abonó indebidamente complementos a directivos en 2013,CNMV,negative,neutral,neutral
554188.0,La inversión sostenible aún no hace sombra a la rentabilidad,inversión sostenible,negative,neutral,neutral
1761229.0,El Principado registró en noviembre un incremento de 647 parados a pesar de tener 519 afiliados más a la Seguridad Social,Principado,negative,neutral,negative
5467176.0,La Argentina tiene la mayor carga impositiva del mundo sobre la economía formal,Argentina,negative,neutral,neutral
300572.0,"La deuda pública cierra 2017 en el 98,3% e incumple el objetivo del Gobierno",deuda pública,negative,neutral,negative
1460882.0,Areva recortará su plantilla para ahorrar 1.000 millones de aquí a 2017,Areva,negative,neutral,negative
167602.0,El Tribunal Constitucional anula la indemnización de más de 1.350 millones por la plataforma Castor,CASTOR,negative,neutral,neutral
792086.0,IAG se prepara para reducir costes con más ajustes de empleo en sus aerolíneas,IAG,negative,neutral,negative
1204212.0,Escrivá choca de nuevo con los sindicatos y retrasa la firma del pacto para la reforma de las pensiones,Escrivá,negative,neutral,negative
1865460.0,Rajoy suprimirá las prejubilaciones,Rajoy,negative,neutral,negative
4582103.0,"""Borra esa app espía ya"": hackers y expertos de todo el mundo dan la voz de alarma por lo que puede hacer TikTok en tu móvil",TikTok,negative,neutral,negative
1584287.0,Estafadores profesionales que viven de tu futuro empleo,Estafadores profesionales,positive,neutral,negative
3262626.0,España recobra menos de la mitad del empleo perdido,España,negative,neutral,negative
1909162.0,Tradema cierra la fábrica de Solsona y despide a 142 trabajadores,Tradema,negative,neutral,negative
345982.0,Boeing enfrenta la primera demanda por el avión siniestrado en Etiopía,Boeing,negative,neutral,negative
5494951.0,El Gobierno se abre a incluir sanciones a propietarios en la Ley de Vivienda,Gobierno,negative,neutral,negative
3066360.0,Heineken recortará 20% de su personal en 2021,Heineken,negative,neutral,negative
83935.0,La desmotivación laboral puede aumentar el riesgo de padecer ciertas enfermedades,desmotivación laboral,negative,neutral,negative
6148070.0,Credit Suisse pide que se destruyan los documentos que revelan los préstamos que otorgó a los oligarcas rusos,Credit Suisse,negative,neutral,negative
36801.0,"Robert Brockman, la mente tras la mayor evasión de impuestos de EEUU",Robert Brockman,negative,neutral,negative
460786.0,El Supremo mantiene el despido de los empleados de La Naval,Supremo,positive,neutral,negative
1809138.0,Mi empresa ya no me mima,Mi empresa,negative,neutral,negative
18418.0,"Los españoles necesitan 7,5 años de su sueldo íntegro para adquirir una vivienda",españoles,negative,neutral,negative
245660.0,La tercera ola destruye 137.500 empleos y faltan por recuperar casi medio millón,tercera ola,negative,neutral,negative
1812536.0,"El ahorro familiar cae 5,1 puntos y se sitúa en el 7,5% de la renta",ahorro familiar,negative,neutral,negative
1580526.0,Los hogares con todos los miembros en paro aumentan en 53.100,hogares,negative,neutral,negative
4493697.0,Los autónomos claman contra Sánchez por los requisitos de acceso a las ayudas directas,autónomos,negative,neutral,negative
254617.0,Santander pone en marcha su tercer ERE en España en tres años,Santander,negative,neutral,neutral
1493257.0,La metalúrgica Emmsa plantea un ERE para despedir a sus 250 empleados,metalúrgica Emmsa,negative,neutral,negative
1151080.0,Las empresas necesitan servicios más fiables para la protección de sus datos,empresas,negative,neutral,neutral
981980.0,Nissan llama a revisión 44.000 unidades del 'pick up' Frontier en Norteamérica,Nissan,negative,neutral,neutral
967806.0,Economía/Empresas.-British Airways suprime otros 400 empleos por el cierre de su red de tiendas de venta de billetes,British Airways,negative,neutral,negative
540109.0,OHL abre investigación a directivos y ex directivos por presunta corrupción,OHL,negative,neutral,neutral
1686980.0,Mercedes-Benz estudia paralizar su producción en Vitoria por la huelga de un proveedor,Mercedes-Benz,negative,neutral,neutral
41441.0,Norwegian hará un ERE en España para despedir a 1.191 trabajadores,Norwegian,negative,neutral,negative
1862968.0,Más ajustes en Novagalicia Banco,Novagalicia Banco,negative,neutral,negative
38429.0,"Orcel avisa a los empleados de UniCredit de que sus planes ""no prometen una vida fácil""",UNICREDIT,negative,neutral,neutral
67527.0,El Gobierno plantea suprimir la prestación extraordinaria por cese de actividad para autónomos,Gobierno,positive,neutral,positive
1249186.0,El Gobierno quiere retrasar un año la edad efectiva de jubilación,Gobierno,positive,neutral,negative
106602.0,La nueva plusvalía encarece la venta de viviendas en los cinco primeros años,VENTA DE VIVIENDAS,negative,neutral,negative
1038182.0,Las moratorias bancarias suman 55.252 millones a afectados por la pandemia,moratorias bancarias,negative,neutral,negative
977518.0,Economía/Laboral.- Los inmigrantes tardarán unos 20 años en alcanzar la plena equiparación salarial con los españoles,inmigrantes,negative,neutral,negative
5357387.0,"La inflación no se traslada, de momento, a los salarios que solo suben un 2% en enero",SALARIOS,negative,neutral,negative
1803485.0,"Médicos e ingenieros, los puestos más difíciles de cubrir actualmente en España",Médicos E INGENIEROS,negative,neutral,neutral
6491309.0,Las europeas trabajan dos meses más al año para ganar lo mismo que los hombres,europeas,negative,neutral,negative
1028949.0,Economía/Empresas.- Española del Zinc prevé reducir su plantilla actual en 200 personas hasta el 2009,EspañoLA DEL Zinc,negative,neutral,negative
4299110.0,Los españoles tienen menos cultura financiera que alemanes y franceses,españoles,negative,neutral,negative
4558090.0,El teletrabajo puede estar condenándonos a un futuro distópico de jornadas interminables,teLEtrabajo,negative,neutral,negative
988625.0,Economía/Motor.- PSA Peugeot-Citroën cerrará en 2007 la planta de Ryton (Gran Bretaña) y suprimirá 2.300 empleos,PSA Peugeot-Citroën,negative,neutral,negative
4652019.0,Los jubilados no recibirán la ‘paguilla de enero’ en 2021 porque el IPC es inferior a la subida sus pensiones,jubilados,negative,neutral,negative
634317.0,El desperdicio alimentario aumenta y complica la batalla por el clima,desperdicio alimentario,negative,neutral,negative
481119.0,Los autónomos no podrán deducirse los gastos por teletrabajo de la pandemia,autónomos,negative,neutral,negative
554490.0,"Facebook confirma que recopiló datos de 187.000 usuarios a través de Research, 34.000 de ellos menores de edad",Facebook,negative,neutral,negative
150646.0,Renfe cancela 274 trenes por la huelga de este viernes,Renfe,negative,neutral,negative
1458999.0,McDonald's gana un 33% menos y prepara su reestructuración,McDonald's,negative,neutral,negative
35894.0,Capital Energy firma con BBVA un megacrédito y aplaza salir a Bolsa,Capital Energy,negative,neutral,neutral
3568338.0,Gobernadores ‘federalistas’ impugnan desaparición de 109 fideicomisos,Gobernadores ‘federalistas’,negative,neutral,neutral
3790073.0,Bruselas exige a Sánchez respeto a los compromisos comunitarios en la reforma laboral y pensiones,Sánchez,negative,neutral,negative
1819111.0,El Gobierno sólo asume en privado la caída en pensiones,Gobierno,negative,neutral,neutral
88495.0,Renault revisará 465 unidades del ZOE en España por un problema en los frenos,Renault,negative,neutral,neutral
416639.0,Deutsche Bank recibió un trato especial en los test de estrés,Deutsche Bank,negative,neutral,neutral
88997.0,Coepa reducirá de 21 a 4 personas su estructura para intentar sobrevivir,Coepa,negative,neutral,negative
6513149.0,"De marzo a abril, COVID-19 causó el despido del 7.5 por ciento de los expertos en marketing",COVID-19,negative,neutral,negative
736741.0,El PP votará en contra de prohibir los despidos y del permiso retribuido,PP,negative,neutral,negative
427863.0,Báñez no aclara cómo gestionará el fin de la 'hucha de las pensiones',Báñez,negative,neutral,negative
3188166.0,Los concesionarios se revuelven contra la plantilla de Nissan,concesionarios,negative,neutral,neutral
1882565.0,Telefónica reduce de doce a tres sus tarifas de Internet móvil,TeLEFónica,negative,neutral,neutral
5382134.0,Empobrecidos y endeudados: cada español debe más de 28.600 euros a cuenta del Estado,cada español,negative,neutral,negative
4012038.0,Mexicanos recurren a sus pensiones ante crisis del empleo por Covid-19,Mexicanos,negative,neutral,negative
806906.0,"Rafael Catalá: ""Eso de que los inversores son extractores de riqueza de los desfavorecidos son discursos de otro tiempo""",inversores,negative,neutral,neutral
6057854.0,El populismo económico amenaza con imponerse a derecha e izquierda,populismo económico,negative,neutral,negative
1791880.0,Zapatero reconoce que el Inem no funciona y anuncia una reforma profunda del sistema,Inem,negative,neutral,neutral
6392767.0,Ford Almussafes plantea un nuevo ERTE que paralizará la producción de vehículos 14 días completos,Ford Almussafes,negative,neutral,neutral
761237.0,Dónde trabajarán los graduados cuando la crisis se complique,graduados,negative,neutral,negative
4558180.0,"19 cosas que ""todavía"" no puedes comprar en Amazon España",Amazon España,negative,neutral,negative
3295510.0,La Fiscalía pone en el punto de mira a 24 geriátricos de Cataluña,24 geriátricos,negative,neutral,negative
1691087.0,La banca acusa a Andalucía de vulnerar el derecho a la propiedad privada,Andalucía,negative,neutral,neutral
3055386.0,Banco Sabadell cerrará 200 oficinas en España en 2020,Banco SabadELl,negative,neutral,negative
3426757.0,Rappi decepciona a usuario y narra su “peor experiencia de compra”,Rappi,negative,neutral,neutral
20890.0,Escrivá ofreció 35 años para la pensión a la UE sin llevarlo al Pacto de Toledo,Escrivá,negative,neutral,negative
1906841.0,Bankia reconoce su importante papel en los desahucios,Bankia,negative,neutral,negative
728152.0,La crisis impulsa los nacionalismos económicos en Europa,crisis,negative,neutral,negative
58487.0,Pfizer y Moderna aumentan los precios de la vacuna contra la Covid-19 en la UE,Pfizer,negative,neutral,negative
62040.0,La advertencia del SEPE: este es el nuevo requisito para cobrar el subsidio por desempleo,nuevo requisito,negative,neutral,negative
1804814.0,"Los salarios se contendrán más a final de año, según el Banco de España",salarios,negative,neutral,negative
659460.0,Planas dice que no puede subir el sueldo a funcionarios estando en funciones,Planas,negative,neutral,negative
39032.0,"CaixaBank recortará 8.291 empleos, con Madrid como provincia más afectada",CaixaBank,negative,neutral,negative
4223651.0,"United explica medida contra C0VID, que Aeroméxico debería implementar",Aeroméxico,neutral,neutral,neutral
138983.0,Empresas brasileñas vinculadas a paraísos fiscales poseen 2.700 millones en inmuebles en Sao Paulo,Empresas brasileñas,negative,neutral,neutral
1796362.0,Los cítricos se encarecen en agosto,cítricos,negative,neutral,negative
715128.0,Los empresarios dan plantón al ingreso mínimo vital y los nuevos ERTE hasta que el Gobierno despeje sus dudas,empresarios,negative,neutral,negative
3261230.0,Los médicos MIR en España: mileuristas y sin tiempo para formarse,médicos MIR,negative,neutral,negative
655142.0,"Otro palo a la plusvalía municipal: podrá recurrir quien pague el impuesto, sea o no el sujeto pasivo",plusvalía municipal,negative,neutral,negative
1909080.0,La Seguridad Social pierde 205.678 afiliados en noviembre,Seguridad Social,negative,neutral,negative
1685154.0,La hotelera NH estudia un ERE minoritario para centros concretos,hoteLEra NH,negative,neutral,negative
5601918.0,Colegios privados: la 'Vuelta al Cole' llega con aumentos en las cuotas,Colegios privados,negative,neutral,negative
